"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","M3","TOT","IDX2015","M","2005-02",49.88972,
"OECD","M3","TOT","IDX2015","M","2005-03",50.07691,
"OECD","M3","TOT","IDX2015","M","2005-04",50.31624,
"OECD","M3","TOT","IDX2015","M","2005-05",50.58512,
"OECD","M3","TOT","IDX2015","M","2005-06",50.91445,
"OECD","M3","TOT","IDX2015","M","2005-07",51.27713,
"OECD","M3","TOT","IDX2015","M","2005-08",51.56918,
"OECD","M3","TOT","IDX2015","M","2005-09",51.88739,
"OECD","M3","TOT","IDX2015","M","2005-10",52.22901,
"OECD","M3","TOT","IDX2015","M","2005-11",52.44479,
"OECD","M3","TOT","IDX2015","M","2005-12",52.72763,
"OECD","M3","TOT","IDX2015","M","2006-01",53.04264,
"OECD","M3","TOT","IDX2015","M","2006-02",53.31216,
"OECD","M3","TOT","IDX2015","M","2006-03",53.70213,
"OECD","M3","TOT","IDX2015","M","2006-04",54.14651,
"OECD","M3","TOT","IDX2015","M","2006-05",54.43118,
"OECD","M3","TOT","IDX2015","M","2006-06",54.83237,
"OECD","M3","TOT","IDX2015","M","2006-07",55.10228,
"OECD","M3","TOT","IDX2015","M","2006-08",55.31424,
"OECD","M3","TOT","IDX2015","M","2006-09",55.65976,
"OECD","M3","TOT","IDX2015","M","2006-10",56.03481,
"OECD","M3","TOT","IDX2015","M","2006-11",56.34489,
"OECD","M3","TOT","IDX2015","M","2006-12",56.79676,
"OECD","M3","TOT","IDX2015","M","2007-01",57.17892,
"OECD","M3","TOT","IDX2015","M","2007-02",57.40849,
"OECD","M3","TOT","IDX2015","M","2007-03",57.78872,
"OECD","M3","TOT","IDX2015","M","2007-04",58.26035,
"OECD","M3","TOT","IDX2015","M","2007-05",58.54521,
"OECD","M3","TOT","IDX2015","M","2007-06",58.9551,
"OECD","M3","TOT","IDX2015","M","2007-07",59.31525,
"OECD","M3","TOT","IDX2015","M","2007-08",59.91718,
"OECD","M3","TOT","IDX2015","M","2007-09",60.27794,
"OECD","M3","TOT","IDX2015","M","2007-10",60.50561,
"OECD","M3","TOT","IDX2015","M","2007-11",60.8649,
"OECD","M3","TOT","IDX2015","M","2007-12",61.27285,
"OECD","M3","TOT","IDX2015","M","2008-01",61.74401,
"OECD","M3","TOT","IDX2015","M","2008-02",62.37054,
"OECD","M3","TOT","IDX2015","M","2008-03",62.92241,
"OECD","M3","TOT","IDX2015","M","2008-04",63.37283,
"OECD","M3","TOT","IDX2015","M","2008-05",63.64269,
"OECD","M3","TOT","IDX2015","M","2008-06",63.84619,
"OECD","M3","TOT","IDX2015","M","2008-07",64.21156,
"OECD","M3","TOT","IDX2015","M","2008-08",64.51363,
"OECD","M3","TOT","IDX2015","M","2008-09",64.99033,
"OECD","M3","TOT","IDX2015","M","2008-10",65.7461,
"OECD","M3","TOT","IDX2015","M","2008-11",66.36577,
"OECD","M3","TOT","IDX2015","M","2008-12",67.38444,
"OECD","M3","TOT","IDX2015","M","2009-01",68.03551,
"OECD","M3","TOT","IDX2015","M","2009-02",68.46191,
"OECD","M3","TOT","IDX2015","M","2009-03",68.84413,
"OECD","M3","TOT","IDX2015","M","2009-04",68.86982,
"OECD","M3","TOT","IDX2015","M","2009-05",69.11956,
"OECD","M3","TOT","IDX2015","M","2009-06",69.23238,
"OECD","M3","TOT","IDX2015","M","2009-07",69.38253,
"OECD","M3","TOT","IDX2015","M","2009-08",69.49969,
"OECD","M3","TOT","IDX2015","M","2009-09",69.65011,
"OECD","M3","TOT","IDX2015","M","2009-10",69.97768,
"OECD","M3","TOT","IDX2015","M","2009-11",70.29939,
"OECD","M3","TOT","IDX2015","M","2009-12",70.34457,
"OECD","M3","TOT","IDX2015","M","2010-01",70.4635,
"OECD","M3","TOT","IDX2015","M","2010-02",71.04125,
"OECD","M3","TOT","IDX2015","M","2010-03",71.21536,
"OECD","M3","TOT","IDX2015","M","2010-04",71.52302,
"OECD","M3","TOT","IDX2015","M","2010-05",71.96328,
"OECD","M3","TOT","IDX2015","M","2010-06",72.25237,
"OECD","M3","TOT","IDX2015","M","2010-07",72.4814,
"OECD","M3","TOT","IDX2015","M","2010-08",72.86519,
"OECD","M3","TOT","IDX2015","M","2010-09",73.12296,
"OECD","M3","TOT","IDX2015","M","2010-10",73.53661,
"OECD","M3","TOT","IDX2015","M","2010-11",73.78757,
"OECD","M3","TOT","IDX2015","M","2010-12",74.02097,
"OECD","M3","TOT","IDX2015","M","2011-01",74.30375,
"OECD","M3","TOT","IDX2015","M","2011-02",74.66738,
"OECD","M3","TOT","IDX2015","M","2011-03",75.13579,
"OECD","M3","TOT","IDX2015","M","2011-04",75.65427,
"OECD","M3","TOT","IDX2015","M","2011-05",76.1071,
"OECD","M3","TOT","IDX2015","M","2011-06",76.62698,
"OECD","M3","TOT","IDX2015","M","2011-07",77.56921,
"OECD","M3","TOT","IDX2015","M","2011-08",78.75,
"OECD","M3","TOT","IDX2015","M","2011-09",79.19859,
"OECD","M3","TOT","IDX2015","M","2011-10",79.48141,
"OECD","M3","TOT","IDX2015","M","2011-11",79.7981,
"OECD","M3","TOT","IDX2015","M","2011-12",80.14036,
"OECD","M3","TOT","IDX2015","M","2012-01",80.69729,
"OECD","M3","TOT","IDX2015","M","2012-02",81.0354,
"OECD","M3","TOT","IDX2015","M","2012-03",81.44419,
"OECD","M3","TOT","IDX2015","M","2012-04",81.9164,
"OECD","M3","TOT","IDX2015","M","2012-05",82.24676,
"OECD","M3","TOT","IDX2015","M","2012-06",82.77533,
"OECD","M3","TOT","IDX2015","M","2012-07",83.3222,
"OECD","M3","TOT","IDX2015","M","2012-08",83.78712,
"OECD","M3","TOT","IDX2015","M","2012-09",84.29932,
"OECD","M3","TOT","IDX2015","M","2012-10",84.74368,
"OECD","M3","TOT","IDX2015","M","2012-11",85.10313,
"OECD","M3","TOT","IDX2015","M","2012-12",85.82636,
"OECD","M3","TOT","IDX2015","M","2013-01",86.22705,
"OECD","M3","TOT","IDX2015","M","2013-02",86.47893,
"OECD","M3","TOT","IDX2015","M","2013-03",87.03059,
"OECD","M3","TOT","IDX2015","M","2013-04",87.45562,
"OECD","M3","TOT","IDX2015","M","2013-05",87.86304,
"OECD","M3","TOT","IDX2015","M","2013-06",88.34008,
"OECD","M3","TOT","IDX2015","M","2013-07",88.75861,
"OECD","M3","TOT","IDX2015","M","2013-08",89.28009,
"OECD","M3","TOT","IDX2015","M","2013-09",89.75813,
"OECD","M3","TOT","IDX2015","M","2013-10",90.44873,
"OECD","M3","TOT","IDX2015","M","2013-11",90.76374,
"OECD","M3","TOT","IDX2015","M","2013-12",91.26256,
"OECD","M3","TOT","IDX2015","M","2014-01",91.72561,
"OECD","M3","TOT","IDX2015","M","2014-02",92.30026,
"OECD","M3","TOT","IDX2015","M","2014-03",92.62679,
"OECD","M3","TOT","IDX2015","M","2014-04",92.96125,
"OECD","M3","TOT","IDX2015","M","2014-05",93.40327,
"OECD","M3","TOT","IDX2015","M","2014-06",93.83768,
"OECD","M3","TOT","IDX2015","M","2014-07",94.37655,
"OECD","M3","TOT","IDX2015","M","2014-08",94.8007,
"OECD","M3","TOT","IDX2015","M","2014-09",95.2067,
"OECD","M3","TOT","IDX2015","M","2014-10",95.66247,
"OECD","M3","TOT","IDX2015","M","2014-11",96.11485,
"OECD","M3","TOT","IDX2015","M","2014-12",96.72881,
"OECD","M3","TOT","IDX2015","M","2015-01",97.26134,
"OECD","M3","TOT","IDX2015","M","2015-02",98.0214,
"OECD","M3","TOT","IDX2015","M","2015-03",98.40634,
"OECD","M3","TOT","IDX2015","M","2015-04",98.8858,
"OECD","M3","TOT","IDX2015","M","2015-05",99.32785,
"OECD","M3","TOT","IDX2015","M","2015-06",99.68668,
"OECD","M3","TOT","IDX2015","M","2015-07",100.2186,
"OECD","M3","TOT","IDX2015","M","2015-08",100.8146,
"OECD","M3","TOT","IDX2015","M","2015-09",101.2849,
"OECD","M3","TOT","IDX2015","M","2015-10",101.5843,
"OECD","M3","TOT","IDX2015","M","2015-11",102.0549,
"OECD","M3","TOT","IDX2015","M","2015-12",102.4533,
"OECD","M3","TOT","IDX2015","M","2016-01",103.2621,
"OECD","M3","TOT","IDX2015","M","2016-02",103.8484,
"OECD","M3","TOT","IDX2015","M","2016-03",104.3294,
"OECD","M3","TOT","IDX2015","M","2016-04",104.9367,
"OECD","M3","TOT","IDX2015","M","2016-05",105.5223,
"OECD","M3","TOT","IDX2015","M","2016-06",106.2112,
"OECD","M3","TOT","IDX2015","M","2016-07",106.9141,
"OECD","M3","TOT","IDX2015","M","2016-08",107.549,
"OECD","M3","TOT","IDX2015","M","2016-09",108.1139,
"OECD","M3","TOT","IDX2015","M","2016-10",108.7539,
"OECD","M3","TOT","IDX2015","M","2016-11",109.4055,
"OECD","M3","TOT","IDX2015","M","2016-12",109.9132,
"OECD","M3","TOT","IDX2015","M","2017-01",110.5415,
"OECD","M3","TOT","IDX2015","M","2017-02",111.0967,
"OECD","M3","TOT","IDX2015","M","2017-03",111.7853,
"OECD","M3","TOT","IDX2015","M","2017-04",112.4877,
"OECD","M3","TOT","IDX2015","M","2017-05",112.9583,
"OECD","M3","TOT","IDX2015","M","2017-06",113.3025,
"OECD","M3","TOT","IDX2015","M","2017-07",113.826,
"OECD","M3","TOT","IDX2015","M","2017-08",114.3315,
"OECD","M3","TOT","IDX2015","M","2017-09",114.8534,
"OECD","M3","TOT","IDX2015","M","2017-10",115.462,
"OECD","M3","TOT","IDX2015","M","2017-11",115.9072,
"OECD","M3","TOT","IDX2015","M","2017-12",116.2573,
"OECD","M3","TOT","IDX2015","M","2018-01",116.3954,
"OECD","M3","TOT","IDX2015","M","2018-02",116.7365,
"OECD","M3","TOT","IDX2015","M","2018-03",117.3291,
"OECD","M3","TOT","IDX2015","M","2018-04",117.8598,
"OECD","M3","TOT","IDX2015","M","2018-05",118.6028,
"OECD","M3","TOT","IDX2015","M","2018-06",119.3343,
"OECD","M3","TOT","IDX2015","M","2018-07",119.7524,
"OECD","M3","TOT","IDX2015","M","2018-08",120.2576,
"OECD","M3","TOT","IDX2015","M","2018-09",120.8952,
"OECD","M3","TOT","IDX2015","M","2018-10",121.2913,
"OECD","M3","TOT","IDX2015","M","2018-11",121.3322,
"OECD","M3","TOT","IDX2015","M","2018-12",121.9163,
"OECD","M3","TOT","IDX2015","M","2019-01",122.3918,
"OECD","M3","TOT","IDX2015","M","2019-02",122.626,
"OECD","M3","TOT","IDX2015","M","2019-03",123.0563,
"OECD","M3","TOT","IDX2015","M","2019-04",123.5124,
"OECD","M3","TOT","IDX2015","M","2019-05",124.1631,
"OECD","M3","TOT","IDX2015","M","2019-06",124.9184,
"OECD","M3","TOT","IDX2015","M","2019-07",125.4573,
"OECD","M3","TOT","IDX2015","M","2019-08",125.9988,
"OECD","M3","TOT","IDX2015","M","2019-09",126.6008,
"OECD","M3","TOT","IDX2015","M","2019-10",127.3353,
"OECD","M3","TOT","IDX2015","M","2019-11",128.02,
"OECD","M3","TOT","IDX2015","M","2019-12",128.5078,
"OECD","M3","TOT","IDX2015","M","2020-01",129.1447,
"OECD","M3","TOT","IDX2015","M","2020-02",129.6882,
"OECD","M3","TOT","IDX2015","M","2020-03",133.232,
"OECD","M3","TOT","IDX2015","M","2020-04",139.2536,
"OECD","M3","TOT","IDX2015","M","2020-05",144.0416,
"OECD","M3","TOT","IDX2015","M","2020-06",146.1728,
"OECD","M3","TOT","IDX2015","M","2020-07",147.3681,
"OECD","M3","TOT","IDX2015","M","2020-08",148.0799,
"OECD","M3","TOT","IDX2015","M","2020-09",149.5983,
