Date,Price,Open,High,Low,Change %
"Mar 03, 2004",2.307,2.307,2.307,2.307,3.59%
"Mar 02, 2004",2.227,2.227,2.227,2.227,1.46%
"Mar 01, 2004",2.195,2.195,2.195,2.195,-1.75%
"Feb 27, 2004",2.234,2.234,2.234,2.234,1.50%
"Feb 26, 2004",2.201,2.201,2.201,2.201,-2.87%
"Feb 25, 2004",2.266,2.266,2.266,2.266,-2.45%
"Feb 24, 2004",2.323,2.323,2.323,2.323,-2.19%
"Feb 23, 2004",2.375,2.375,2.375,2.375,1.98%
"Feb 20, 2004",2.329,2.329,2.329,2.329,1.39%
"Feb 19, 2004",2.2969999999999997,2.2969999999999997,2.2969999999999997,2.2969999999999997,0.66%
"Feb 18, 2004",2.282,2.282,2.282,2.282,-1.72%
"Feb 17, 2004",2.322,2.322,2.322,2.322,0.22%
"Feb 16, 2004",2.3169999999999997,2.3169999999999997,2.3169999999999997,2.3169999999999997,-0.26%
"Feb 13, 2004",2.323,2.323,2.323,2.323,0.22%
"Feb 12, 2004",2.318,2.318,2.318,2.318,-2.44%
"Feb 11, 2004",2.376,2.376,2.376,2.376,2.41%
"Feb 10, 2004",2.32,2.32,2.32,2.32,-1.69%
"Feb 09, 2004",2.36,2.36,2.36,2.36,0.21%
"Feb 06, 2004",2.355,2.355,2.355,2.355,-2.57%
"Feb 05, 2004",2.417,2.417,2.417,2.417,0.00%
"Feb 04, 2004",2.417,2.417,2.417,2.417,-0.29%
"Feb 03, 2004",2.424,2.424,2.424,2.424,-2.49%
"Feb 02, 2004",2.4859999999999998,2.4859999999999998,2.4859999999999998,2.4859999999999998,-1.11%
"Jan 30, 2004",2.5140000000000002,2.5140000000000002,2.5140000000000002,2.5140000000000002,-1.30%
"Jan 29, 2004",2.5469999999999997,2.5469999999999997,2.5469999999999997,2.5469999999999997,7.38%
"Jan 28, 2004",2.372,2.372,2.372,2.372,3.13%
"Jan 27, 2004",2.3,2.3,2.3,2.3,1.32%
"Jan 26, 2004",2.27,2.27,2.27,2.27,0.44%
"Jan 23, 2004",2.26,2.26,2.26,2.26,-0.44%
"Jan 22, 2004",2.27,2.27,2.27,2.27,3.18%
"Jan 21, 2004",2.2,2.2,2.2,2.2,0.00%
"Jan 20, 2004",2.2,2.2,2.2,2.2,0.00%
"Jan 19, 2004",2.2,2.2,2.2,2.2,-4.35%
"Jan 16, 2004",2.3,2.3,2.3,2.3,0.00%
"Jan 15, 2004",2.3,2.3,2.3,2.3,-5.27%
"Jan 14, 2004",2.428,2.428,2.428,2.428,5.57%
"Jan 13, 2004",2.3,2.3,2.3,2.3,-3.64%
"Jan 12, 2004",2.387,2.387,2.387,2.387,0.34%
"Jan 09, 2004",2.379,2.379,2.379,2.379,-0.25%
"Jan 08, 2004",2.385,2.385,2.385,2.385,-1.04%
"Jan 07, 2004",2.41,2.41,2.41,2.41,0.00%
"Jan 06, 2004",2.41,2.41,2.41,2.41,-2.74%
"Jan 05, 2004",2.478,2.478,2.478,2.478,2.02%
"Jan 02, 2004",2.4290000000000003,2.4290000000000003,2.4290000000000003,2.4290000000000003,-1.26%
"Dec 31, 2003",2.46,2.46,2.46,2.46,1.32%
"Dec 29, 2003",2.428,2.428,2.428,2.428,-3.65%
"Dec 24, 2003",2.52,2.52,2.52,2.52,2.94%
"Dec 23, 2003",2.448,2.448,2.448,2.448,-1.21%
"Dec 22, 2003",2.478,2.478,2.478,2.478,-0.24%
"Dec 19, 2003",2.484,2.484,2.484,2.484,0.69%
"Dec 18, 2003",2.467,2.467,2.467,2.467,-1.40%
"Dec 17, 2003",2.502,2.502,2.502,2.502,-0.44%
"Dec 16, 2003",2.513,2.513,2.513,2.513,-0.28%
"Dec 15, 2003",2.52,2.52,2.52,2.52,-2.29%
"Dec 13, 2003",2.5789999999999997,2.5789999999999997,2.5789999999999997,2.5789999999999997,0.90%
"Dec 12, 2003",2.556,2.556,2.556,2.556,-2.70%
"Dec 11, 2003",2.627,2.627,2.627,2.627,-0.42%
"Dec 10, 2003",2.638,2.638,2.638,2.638,0.50%
"Dec 09, 2003",2.625,2.625,2.625,2.625,0.88%
"Dec 08, 2003",2.602,2.602,2.602,2.602,-1.77%
"Dec 06, 2003",2.6489999999999996,2.6489999999999996,2.6489999999999996,2.6489999999999996,0.88%
"Dec 05, 2003",2.6260000000000003,2.6260000000000003,2.6260000000000003,2.6260000000000003,-3.42%
"Dec 04, 2003",2.719,2.719,2.719,2.719,-0.84%
"Dec 03, 2003",2.742,2.742,2.742,2.742,-1.05%
"Dec 02, 2003",2.7710000000000004,2.7710000000000004,2.7710000000000004,2.7710000000000004,-0.82%
"Dec 01, 2003",2.7939999999999996,2.7939999999999996,2.7939999999999996,2.7939999999999996,-0.82%
"Nov 29, 2003",2.8169999999999997,2.8169999999999997,2.8169999999999997,2.8169999999999997,1.37%
"Nov 28, 2003",2.779,2.779,2.779,2.779,-0.36%
"Nov 27, 2003",2.7889999999999997,2.7889999999999997,2.7889999999999997,2.7889999999999997,3.33%
"Nov 26, 2003",2.699,2.699,2.699,2.699,0.00%
"Nov 25, 2003",2.699,2.699,2.699,2.699,0.75%
"Nov 24, 2003",2.679,2.679,2.679,2.679,3.24%
"Nov 21, 2003",2.595,2.595,2.595,2.595,-0.88%
"Nov 20, 2003",2.6180000000000003,2.6180000000000003,2.6180000000000003,2.6180000000000003,0.42%
"Nov 19, 2003",2.6069999999999998,2.6069999999999998,2.6069999999999998,2.6069999999999998,0.42%
"Nov 18, 2003",2.596,2.596,2.596,2.596,-1.52%
"Nov 17, 2003",2.636,2.636,2.636,2.636,-1.42%
"Nov 15, 2003",2.674,2.674,2.674,2.674,0.41%
"Nov 14, 2003",2.6630000000000003,2.6630000000000003,2.6630000000000003,2.6630000000000003,-2.28%
"Nov 13, 2003",2.725,2.725,2.725,2.725,-2.22%
"Nov 12, 2003",2.787,2.787,2.787,2.787,-1.17%
"Nov 11, 2003",2.82,2.82,2.82,2.82,0.64%
"Nov 10, 2003",2.802,2.802,2.802,2.802,-1.41%
"Nov 08, 2003",2.842,2.842,2.842,2.842,0.82%
"Nov 07, 2003",2.819,2.819,2.819,2.819,1.11%
"Nov 06, 2003",2.7880000000000003,2.7880000000000003,2.7880000000000003,2.7880000000000003,2.20%
"Nov 05, 2003",2.728,2.728,2.728,2.728,-0.98%
"Nov 04, 2003",2.755,2.755,2.755,2.755,1.32%
"Nov 03, 2003",2.719,2.719,2.719,2.719,1.38%
"Nov 01, 2003",2.682,2.682,2.682,2.682,0.00%
"Oct 31, 2003",2.682,2.682,2.682,2.682,-0.26%
"Oct 30, 2003",2.6889999999999996,2.6889999999999996,2.6889999999999996,2.6889999999999996,0.49%
"Oct 29, 2003",2.676,2.676,2.676,2.676,-0.48%
"Oct 28, 2003",2.6889999999999996,2.6889999999999996,2.6889999999999996,2.6889999999999996,0.75%
"Oct 27, 2003",2.6689999999999996,2.6689999999999996,2.6689999999999996,2.6689999999999996,0.91%
"Oct 24, 2003",2.645,2.645,2.645,2.645,0.00%
"Oct 23, 2003",2.645,2.645,2.645,2.645,0.92%
"Oct 22, 2003",2.6210000000000004,2.6210000000000004,2.6210000000000004,2.6210000000000004,-0.46%
"Oct 21, 2003",2.633,2.633,2.633,2.633,-2.30%
"Oct 20, 2003",2.695,2.695,2.695,2.695,-0.22%
"Oct 19, 2003",2.701,2.701,2.701,2.701,0.00%
"Oct 17, 2003",2.701,2.701,2.701,2.701,0.15%
"Oct 16, 2003",2.697,2.697,2.697,2.697,4.09%
"Oct 14, 2003",2.591,2.591,2.591,2.591,0.47%
"Oct 13, 2003",2.5789999999999997,2.5789999999999997,2.5789999999999997,2.5789999999999997,1.66%
"Oct 11, 2003",2.537,2.537,2.537,2.537,-1.97%
"Oct 10, 2003",2.588,2.588,2.588,2.588,0.54%
"Oct 09, 2003",2.574,2.574,2.574,2.574,3.00%
"Oct 08, 2003",2.499,2.499,2.499,2.499,-0.44%
"Oct 07, 2003",2.51,2.51,2.51,2.51,-2.68%
"Oct 06, 2003",2.5789999999999997,2.5789999999999997,2.5789999999999997,2.5789999999999997,-0.85%
"Oct 05, 2003",2.6010000000000004,2.6010000000000004,2.6010000000000004,2.6010000000000004,0.62%
"Oct 03, 2003",2.585,2.585,2.585,2.585,7.08%
"Oct 02, 2003",2.414,2.414,2.414,2.414,4.59%
"Oct 01, 2003",2.3080000000000003,2.3080000000000003,2.3080000000000003,2.3080000000000003,0.44%
"Sep 30, 2003",2.298,2.298,2.298,2.298,-1.84%
"Sep 29, 2003",2.3409999999999997,2.3409999999999997,2.3409999999999997,2.3409999999999997,-0.21%
"Sep 26, 2003",2.346,2.346,2.346,2.346,1.56%
"Sep 25, 2003",2.31,2.31,2.31,2.31,-0.26%
"Sep 24, 2003",2.316,2.316,2.316,2.316,-0.94%
"Sep 23, 2003",2.338,2.338,2.338,2.338,-0.76%
"Sep 22, 2003",2.356,2.356,2.356,2.356,-2.44%
"Sep 20, 2003",2.415,2.415,2.415,2.415,0.17%
"Sep 19, 2003",2.411,2.411,2.411,2.411,-0.90%
"Sep 18, 2003",2.4330000000000003,2.4330000000000003,2.4330000000000003,2.4330000000000003,0.54%
"Sep 17, 2003",2.42,2.42,2.42,2.42,-1.87%
"Sep 16, 2003",2.4659999999999997,2.4659999999999997,2.4659999999999997,2.4659999999999997,0.28%
"Sep 15, 2003",2.459,2.459,2.459,2.459,-3.49%
"Sep 13, 2003",2.548,2.548,2.548,2.548,4.38%
"Sep 12, 2003",2.441,2.441,2.441,2.441,-4.16%
"Sep 11, 2003",2.5469999999999997,2.5469999999999997,2.5469999999999997,2.5469999999999997,1.92%
"Sep 10, 2003",2.499,2.499,2.499,2.499,-1.07%
"Sep 09, 2003",2.526,2.526,2.526,2.526,1.45%
"Sep 08, 2003",2.49,2.49,2.49,2.49,-2.12%
"Sep 06, 2003",2.544,2.544,2.544,2.544,0.08%
"Sep 05, 2003",2.542,2.542,2.542,2.542,-4.18%
"Sep 04, 2003",2.653,2.653,2.653,2.653,-3.00%
"Sep 03, 2003",2.735,2.735,2.735,2.735,-0.73%
"Sep 02, 2003",2.755,2.755,2.755,2.755,4.71%
"Sep 01, 2003",2.6310000000000002,2.6310000000000002,2.6310000000000002,2.6310000000000002,2.33%
"Aug 29, 2003",2.571,2.571,2.571,2.571,-1.34%
"Aug 28, 2003",2.6060000000000003,2.6060000000000003,2.6060000000000003,2.6060000000000003,-0.19%
"Aug 27, 2003",2.611,2.611,2.611,2.611,0.58%
"Aug 26, 2003",2.596,2.596,2.596,2.596,-0.31%
"Aug 25, 2003",2.6039999999999996,2.6039999999999996,2.6039999999999996,2.6039999999999996,-0.53%
"Aug 22, 2003",2.6180000000000003,2.6180000000000003,2.6180000000000003,2.6180000000000003,-0.61%
"Aug 21, 2003",2.634,2.634,2.634,2.634,1.82%
"Aug 20, 2003",2.5869999999999997,2.5869999999999997,2.5869999999999997,2.5869999999999997,1.45%
"Aug 19, 2003",2.55,2.55,2.55,2.55,-0.43%
"Aug 18, 2003",2.5610000000000004,2.5610000000000004,2.5610000000000004,2.5610000000000004,0.79%
"Aug 16, 2003",2.541,2.541,2.541,2.541,0.16%
"Aug 15, 2003",2.537,2.537,2.537,2.537,-3.72%
"Aug 14, 2003",2.635,2.635,2.635,2.635,3.21%
"Aug 13, 2003",2.553,2.553,2.553,2.553,2.37%
"Aug 12, 2003",2.494,2.494,2.494,2.494,-0.12%
"Aug 11, 2003",2.497,2.497,2.497,2.497,3.48%
"Aug 08, 2003",2.4130000000000003,2.4130000000000003,2.4130000000000003,2.4130000000000003,-2.94%
