date, value
8/1/2018,200432
9/1/2018,199162
10/1/2018,200982
11/1/2018,201246
12/1/2018,196927
1/1/2019,199975
2/1/2019,199338
3/1/2019,201736
4/1/2019,202040
5/1/2019,202578
6/1/2019,202973
7/1/2019,203771
8/1/2019,204639
9/1/2019,203057
10/1/2019,203549
11/1/2019,203633
12/1/2019,203319
1/1/2020,204627
2/1/2020,203541
3/1/2020,187611
4/1/2020,161298
5/1/2020,190883
6/1/2020,206039
7/1/2020,207142
8/1/2020,209258
9/1/2020,212112
10/1/2020,212553
