date,value
1945-10-01,20.014791573285525
1946-10-01,22.442195231668915
1947-10-01,21.859901056805715
1948-10-01,22.40321579649458
1949-10-01,23.794373806013443
1950-10-01,22.015971495100718
1951-10-01,22.142861153692817
1952-01-01,22.22861430715358
1952-04-01,22.549649613605517
1952-07-01,22.625176434113584
1952-10-01,22.346459670388537
1953-01-01,22.34934790453116
1953-04-01,22.45340766664369
1953-07-01,22.756543813319492
1953-10-01,23.12407700080317
1954-01-01,23.446781455578765
1954-04-01,23.496520520769394
1954-07-01,23.49717132656089
1954-10-01,23.22619541995427
1955-01-01,22.73133320260584
1955-04-01,22.75366994676561
1955-07-01,22.692988022434978
1955-10-01,23.156680973341995
1956-01-01,23.60226130538993
1956-04-01,23.871662070357168
1956-07-01,24.06364488653364
1956-10-01,24.097701661154098
1957-01-01,24.21457749282109
1957-04-01,24.739155765054818
1957-07-01,24.762351665311062
1957-10-01,25.403483944876854
1958-01-01,26.226205244471057
1958-04-01,26.211179334630003
1958-07-01,25.790330581404202
1958-10-01,25.615798060273644
1959-01-01,25.32224247055827
1959-04-01,25.330573057076105
1959-07-01,25.532441708536975
1959-10-01,25.850359440030267
1960-01-01,25.664703454172873
1960-04-01,26.22680564796333
1960-07-01,26.23936041524622
1960-10-01,26.951649120598596
1961-01-01,26.823701235555518
1961-04-01,26.6750668262697
1961-07-01,26.367710476619976
1961-10-01,26.349265946966305
1962-01-01,26.01508721189603
1962-04-01,26.265644623446367
1962-07-01,26.289474850868682
1962-10-01,26.69791598615013
1963-01-01,26.636071754880387
1963-04-01,26.667640595027887
1963-07-01,26.40229407054764
1963-10-01,26.636164284687542
1964-01-01,26.362974043850457
1964-04-01,26.518770425859838
1964-07-01,26.508350059462654
1964-10-01,26.94964571451517
1965-01-01,26.91399991641009
1965-04-01,27.112358273383265
1965-07-01,27.07337156339789
1965-10-01,26.973001475661945
1966-01-01,26.96403572047946
1966-04-01,27.622639540560584
1966-07-01,27.88389508539135
1966-10-01,27.951930992605323
1967-01-01,28.393214636862247
1967-04-01,28.981145676650772
1967-07-01,29.083495428399054
1967-10-01,28.957761115630237
1968-01-01,28.983809973091763
1968-04-01,28.923180327588128
1968-07-01,29.2170483527463
1968-10-01,29.55218330010434
1969-01-01,29.622977901759423
1969-04-01,30.104656002854256
1969-07-01,30.298090403861917
1969-10-01,30.716170253345627
1970-01-01,32.23411339421614
1970-04-01,32.73825974938517
1970-07-01,32.8744570967139
1970-10-01,33.38061083512155
1971-01-01,32.63428110321401
1971-04-01,32.71153561751527
1971-07-01,32.844800135860915
1971-10-01,32.952784053055666
1972-01-01,32.77507315483635
1972-04-01,32.47552648556621
1972-07-01,32.58570270718429
1972-10-01,32.494070301541726
1973-01-01,32.40771257867571
1973-04-01,32.63690804144886
1973-07-01,33.560416169748606
1973-10-01,33.69509628534792
1974-01-01,34.34495097602013
1974-04-01,34.592916860559356
1974-07-01,34.734228788494555
1974-10-01,34.57356132073998
1975-01-01,34.578829737469334
1975-04-01,34.049337319967336
1975-07-01,33.22127475406768
1975-10-01,32.50396888237294
1976-01-01,31.74688970588639
1976-04-01,31.788307927520552
1976-07-01,31.849643636718294
1976-10-01,31.76108026116272
1977-01-01,31.79547109392914
1977-04-01,31.544149084419594
1977-07-01,31.434198122893232
1977-10-01,31.896297596880242
1978-01-01,32.26792750912491
1978-04-01,31.35343340911713
1978-07-01,31.133549027933828
1978-10-01,30.927403026868944
1979-01-01,31.26101772731051
1979-04-01,31.31858908085567
1979-07-01,31.255808199612755
1979-10-01,31.270506112046665
1980-01-01,31.312131654767544
1980-04-01,31.48162976986808
1980-07-01,31.250912398218368
1980-10-01,30.802024546843356
1981-01-01,29.934645794803544
1981-04-01,30.877790327497078
1981-07-01,31.110169909976943
1981-10-01,31.65917768068817
1982-01-01,32.616081228915355
1982-04-01,32.95612928319925
1982-07-01,33.414123782573384
1982-10-01,33.208339247995845
1983-01-01,33.439213822254935
1983-04-01,33.11766803172417
1983-07-01,33.00287137056782
1983-10-01,32.86797448866921
1984-01-01,33.1430681357013
1984-04-01,33.73764621467323
1984-07-01,34.28656424068066
1984-10-01,35.144029807033824
1985-01-01,35.210469182311435
1985-04-01,35.60293902959496
1985-07-01,35.83887290270091
1985-10-01,36.87912541903929
1986-01-01,37.34362431769691
1986-04-01,38.21839510355661
1986-07-01,39.005123848957034
1986-10-01,40.03083544474472
1987-01-01,40.4225103956752
1987-04-01,40.539079015263745
1987-07-01,40.94215337937642
1987-10-01,40.96540451126739
1988-01-01,41.40808125246877
1988-04-01,41.52591619788379
1988-07-01,41.57731596765751
1988-10-01,41.95205527021068
1989-01-01,42.067693136206955
1989-04-01,42.361865013631274
1989-07-01,42.24482539749428
1989-10-01,42.7200235521869
1990-01-01,42.61926496853833
1990-04-01,42.60105825006191
1990-07-01,42.654322875901315
1990-10-01,43.05585277480281
1991-01-01,42.527411784706274
1991-04-01,41.8903347259984
1991-07-01,41.12511938165019
1991-10-01,40.33241067979452
1992-01-01,39.80806845466252
1992-04-01,39.159153255960696
1992-07-01,38.743324022129435
1992-10-01,38.09422310461781
1993-01-01,38.213547329733345
1993-04-01,38.32764546723065
1993-07-01,38.5204918616387
1993-10-01,38.36288153335639
1994-01-01,38.65215724433966
1994-04-01,38.54783493867956
1994-07-01,38.724252582329335
1994-10-01,38.73822178298143
1995-01-01,39.165099878507725
1995-04-01,39.71353635939969
1995-07-01,39.62642804848288
1995-10-01,39.80676444107534
1996-01-01,39.70175642831616
1996-04-01,39.59471370026043
1996-07-01,39.63370181400318
