"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.23748,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.25549,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.23503,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-03",99.21001,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-04",99.2281,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-05",99.31503,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-06",99.50104,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-07",99.77846,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-08",100.1144,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-09",100.4763,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-10",100.8278,
"KOR","CLI","AMPLITUD","LTRENDIDX","M","2020-11",101.1534,
